4;18/01/2024;02:57:00;"5.421.1";5;3;48;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;02:58:00;"5.421.1";5;3;47;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;02:59:00;"5.421.1";5;3;47;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:00:00;"5.421.1";5;3;47;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:01:00;"5.421.1";5;3;46;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:02:00;"5.421.1";5;3;42;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:03:00;"5.421.1";5;3;41;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:04:00;"5.421.1";5;3;42;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:05:00;"5.421.1";5;3;41;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:06:00;"5.421.1";5;3;44;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:07:00;"5.421.1";5;3;43;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:08:00;"5.421.1";5;3;43;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:09:00;"5.421.1";5;3;44;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
4;18/01/2024;03:10:00;"5.421.1";5;3;46;S01,S02,S03|S04,S08,S09|S05|S06,S07,S10,S11|S12,S13,S14,S15
